"COUNTY","CITY","ADDRESS","DATE","long","lat","geocode.address"
"OKLAHOMA"," WARR"," WARR ACRES           7316 KINGS RIDGE ROAD              ","10/21/2003",-97.092877,35.0077519,"oklahoma, usa"
"OKLAHOMA"," WILSON"," 2708 CRAMER                        ","5/4/2001",-97.4258551,34.1620385,"wilson, ok 73463, usa"
"OKMULGEE"," BEGGS"," 5404 MACARTHUR N BLVD             ","7/28/2000",-96.0702731,35.7425976,"beggs, ok, usa"
"OKMULGEE"," BEGGS"," 3719 ST CHARLES N                 ","5/15/2009",-96.0702731,35.7425976,"beggs, ok, usa"
"OKMULGEE"," BEGGS"," 5710 42ND NW ST                   ","10/8/2009",-96.0702731,35.7425976,"beggs, ok, usa"
"OKMULGEE"," BEGGS"," 6037 58TH NW ST                   ","8/26/2011",-96.0702731,35.7425976,"beggs, ok, usa"
"OKMULGEE"," HENRYETTA"," 4702 HARVARD N AVE                ","3/25/2001",-95.9819429,35.4398261,"henryetta, ok 74437, usa"
"OKMULGEE"," HENRYETTA"," 1225 ANDERSON W                   ","12/3/2001",-98.1239758,33.7867995,"anderson rd, henrietta, tx 76365, usa"
"OKMULGEE"," HENRYETTA"," 17501 HOGGBACK RD                 ","10/22/2002",-95.9819429,35.4398261,"henryetta, ok 74437, usa"
"OKMULGEE"," HENRYETTA"," 8775 220 N RD                     ","6/10/2009",-95.9814704,35.5073053,"s 220 rd, henryetta, ok 74437, usa"
"OKMULGEE"," HENRYETTA"," 405 NORTH MUSKOGEE STREET          ","8/18/2009",-95.9819429,35.4398261,"henryetta, ok 74437, usa"
"OKMULGEE"," HENRYETTA"," 9881 LITTLE ROAD                   ","9/17/2009",-95.9819429,35.4398261,"henryetta, ok 74437, usa"
"OKMULGEE"," HENRYETTA"," 9984 OLD HWY 75                     ","3/9/2010",-95.9819429,35.4398261,"henryetta, ok 74437, usa"
"OKMULGEE"," HENRYETTA"," 18460 HOFFMAN RD                   ","9/8/2011",-95.864603,35.489404,"18460 hoffman rd, henryetta, ok 74437, usa"
"OKMULGEE"," MOUNDS"," 3 3 RT 585                        ","4/10/2006",-95.9966259,35.86367,"s 3rd w ave, mounds, ok 74047, usa"
"OKMULGEE"," MOUNDS"," 1204 DOLLINS N ST                 ","7/22/2011",-96.0606892,35.8715222,"mounds, ok 74047, usa"
"OKMULGEE"," OKMULGEE"," 10165 CHESTNUT ST                  ","9/1/2000",-96.0078407,35.5074098,"10165 chestnut rd, henryetta, ok 74437, usa"
"OKMULGEE"," OKMULGEE"," 1211 DOLLINS N                     ","1/8/2001",-95.9771182,35.451842,"1211 dollins ave, henryetta, ok 74437, usa"
"OKMULGEE"," OKMULGEE"," 31445 SOUTH 210 ROAD               ","1/16/2001",-95.9974969,35.5956614,"31445 s 210 rd, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 509 NORTHEAST 1ST STREET           ","5/10/2001",-95.9525843,35.627223,"509 e 1st st, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 307 NORTH 7TH STREET                ","8/9/2001",-95.9688729,35.6224201,"307 e 7th st, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 415 EAST ORANGE STREET              ","2/4/2002",-95.975594,35.45356,"415 orange st, henryetta, ok 74437, usa"
"OKMULGEE"," OKMULGEE"," 203 SOUTH 17TH STREET               ","3/8/2002",-95.9751518,35.6117562,"203 w 17th st, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 21355 SMITH ROAD                    ","9/8/2002",-95.9796013,35.668159,"21355 smith rd, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 2345 NORTH 230 PLAZA               ","1/27/2003",-95.9619538,35.6851611,"n 230 rd, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 14744 CREAGOR ROAD                 ","1/31/2003",-95.824081,35.8272007,"duncan rd, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 450 GRACE N                       ","2/18/2003",-95.9321609,35.6256709,"450 n grace st, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 400 OKLAHOMA N ST                 ","4/23/2003",-95.980071,35.625777,"400 n oklahoma ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 1200 MADISON N                    ","4/24/2003",-95.987584,35.635923,"1200 n madison ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 413 1/2 TAFT N ST                 ","8/23/2003",-95.981686,35.626142,"413 n taft ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 616 FLORIDA S ST                  ","3/18/2004",-95.978022,35.617403,"616 s florida ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 1406 OKMULGEE N ST                ","9/15/2004",-95.975638,35.639722,"1406 n okmulgee ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 10500 191 N RD                    ","9/19/2004",-96.0331149,35.7047567,"10500 n 191 rd, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 2409 4TH E ST                     ","9/24/2006",-95.9321543,35.6243102,"2409 e 4th st, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 1408 EUFAULA W ST                 ","8/13/2008",-95.987709,35.638109,"1408 w eufaula st, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 810 9TH W ST                      ","4/22/2009",-95.980679,35.62006,"810 w 9th st, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 716 EMERSON                       ","8/28/2009",-95.963074,35.611468,"716 emerson dr, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 12950 BANYAN W RD                 ","11/4/2009",-95.9623885,35.5809252,"12950 banyan rd, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 1400 OKMULGEE N ST                ","2/23/2010",-95.975639,35.639296,"1400 n okmulgee ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 10165 CHESTNUT RD                 ","3/25/2010",-96.0078407,35.5074098,"10165 chestnut rd, henryetta, ok 74437, usa"
"OKMULGEE"," OKMULGEE"," 1721 COLLINS N ST                  ","4/1/2010",-95.9772179,35.644244,"1721 n collins ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 3465 PICKERING DRIVE                ","9/4/2010",-96.1288877,35.6910453,"3465 pickering ln, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 1200 NORTH MADISON                 ","11/5/2010",-95.987584,35.635923,"1200 n madison ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 1611 PARK LANE                     ","11/22/2010",-95.947841,35.61424,"1611 park ln, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 2710 NORTH MIAMI AVENUE 403        ","12/17/2010",-95.9557205,35.6545837,"2710 n miami ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 1402 EAST 4TH STREET               ","12/20/2010",-95.9526603,35.6244255,"1402 e 4th st, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 800 NORTH OKMULGEE STREET          ","7/27/2011",-95.975505,35.630185,"800 n okmulgee ave, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 815 WEST 7 STREET                  ","8/16/2011",-95.980435,35.622577,"815 w 7th st, okmulgee, ok 74447, usa"
"OKMULGEE"," OKMULGEE"," 618 SOUTH MORTON AVENUE             ","9/8/2011",-95.973011,35.617376,"618 s morton ave, okmulgee, ok 74447, usa"
"OSAGE"," BARNSDALL"," 1400 EAST 36TH STREET               ","1/3/2000",-96.1616673,36.5620247,"barnsdall, ok 74002, usa"
"OSAGE"," BARNSDALL"," 217 WEST 9TH STREET                ","2/22/2000",-96.1665129,36.5638425,"217 9th st, barnsdall, ok 74002, usa"
"OSAGE"," BARNSDALL"," 100 CREEK FOREST 182               ","2/20/2009",-96.1616673,36.5620247,"barnsdall, ok 74002, usa"
"OSAGE"," BARNSDALL"," 1231 WEST 6TH STREET 1             ","5/20/2009",-96.1642981,36.5607411,"1231 6th st, barnsdall, ok 74002, usa"
"OSAGE"," BARTLESVILLE"," 1002 NORTH WILLIAMS                ","1/29/2003",-95.9808179,36.7473114,"bartlesville, ok, usa"
"OSAGE"," BARTLESVILLE"," 1006 WEST 7TH STREET               ","10/14/2010",-95.9429829,36.798138,"1006 w 7th st, dewey, ok 74029, usa"
"OSAGE"," BARTLESVILLE"," 718 NORTH GRIFFIN AVENUE           ","12/18/2010",-95.9808179,36.7473114,"bartlesville, ok, usa"
"OSAGE"," BARTLESVILLE"," 1412 WEST 6TH STREET               ","2/18/2011",-95.9961886,36.7479318,"1412 w 6th st, bartlesville, ok 74003, usa"
"OSAGE"," BURBANK"," 917 WEST FIRST                     ","3/30/2002",-96.726387,36.6979145,"917 1st st, burbank, ok 74633, usa"
"OSAGE"," FAIRFAX"," 4775 224 N RD                     ","1/14/2000",-95.9751554,35.6339734,"224 w fairfax st, okmulgee, ok 74447, usa"
"OSAGE"," FAIRFAX"," 206 5 N ST                        ","7/18/2002",-96.706949,36.5722164,"206 n 5th st, fairfax, ok 74637, usa"
"OSAGE"," FAIRFAX"," 201 MAPLE W ST                    ","1/12/2003",-96.7056661,36.5747792,"201 w maple ave, fairfax, ok 74637, usa"
"OSAGE"," HOMINY"," 219 WEST BIRCH                      ","6/3/2003",-96.3952963,36.4142357,"hominy, ok 74035, usa"
"OSAGE"," HOMINY"," WEST MAPLE STREET 512             ","6/25/2003",-96.3960805,36.4206093,"512 maple st, hominy, ok 74035, usa"
"OSAGE"," HOMINY"," 322 COUNTY TOAD 3002               ","10/7/2010",-96.5097804,36.5127875,"county rd, hominy, ok 74035, usa"
"OSAGE"," OSAGE"," 12603 STATE HWY 123                ","5/24/2009",-96.0060623,36.7038958,"12603 ok-123, bartlesville, ok 74003, usa"
"OSAGE"," PAWHUSKA"," 439 CARTER AVE                    ","10/25/2001",-96.3372309,36.6678426,"pawhuska, ok 74056, usa"
"OSAGE"," PAWHUSKA"," 560 1 N ST                        ","4/25/2002",-96.3331193,36.6583145,"560 e 1st st, pawhuska, ok 74056, usa"
"OSAGE"," PAWHUSKA"," 903 MCKINNELY                     ","10/8/2002",-96.5505761,36.766713,"mckinney ranch airport, pawhuska, ok 74056, usa"
"OSAGE"," PAWHUSKA"," 351 TALLCHIEF                      ","5/6/2008",-96.3372309,36.6678426,"pawhuska, ok 74056, usa"
"OSAGE"," PAWHUSKA"," 518 1ST W                         ","2/22/2010",-96.3332784,36.6583171,"518 e 1st st, pawhuska, ok 74056, usa"
"OSAGE"," PONCA"," PONCA CITY            1313 CANARY DR                    ","5/13/2009",-97.0891462,36.7273064,"1313 canary dr, ponca city, ok 74601, usa"
"OSAGE"," PONCA"," PONCA CITY           1519 DENOYA                        ","3/31/2010",-96.9821949,36.6674421,"denoya rd, ponca city, ok 74604, usa"
"OSAGE"," SAND"," SAND SPRINGS         823 EAST 12TH STREET               ","9/27/2001",-96.1013575,36.1518243,"823 e 12th st, sand springs, ok 74063, usa"
"OSAGE"," SAND"," SAND SPRINGS          8 TIMBERLINE                      ","6/25/2002",-97.092877,35.0077519,"oklahoma, usa"
"OSAGE"," SKIATOOK"," 3732 KELLY AVE                    ","6/28/2001",-96.0013847,36.3684245,"skiatook, ok, usa"
"OSAGE"," SKIATOOK"," CATFISH DRIVE 252                  ","8/5/2002",-96.0013847,36.3684245,"skiatook, ok, usa"
"OSAGE"," SKIATOOK"," 153 VICTORY STREET                 ","8/28/2003",-96.0013847,36.3684245,"skiatook, ok, usa"
"OSAGE"," SKIATOOK"," 564 NORTH CITY VIEW                ","9/28/2004",-96.0013847,36.3684245,"skiatook, ok, usa"
"OSAGE"," SKIATOOK"," 3875 197TH W N AVE                ","9/14/2006",-96.0013847,36.3684245,"skiatook, ok, usa"
"OSAGE"," SKIATOOK"," 9823 MOVELIA HILLS                 ","5/9/2007",-96.0013847,36.3684245,"skiatook, ok, usa"
"OSAGE"," SKIATOOK"," 9803 BRIAR CLIFF RD               ","10/22/2008",-96.0013847,36.3684245,"skiatook, ok, usa"
"OSAGE"," SKIATOOK"," 2223 OVERLOOK DRIVE                 ","5/4/2009",-96.1252773,36.3764386,"overlook dr, skiatook, ok 74070, usa"
"OSAGE"," SKIATOOK"," 2998 WEST 177TH WEST AVENUE        ","8/17/2009",-96.0013847,36.3684245,"skiatook, ok, usa"
"OSAGE"," SKIATOOK"," 5028 NORTH BUCK TRAIL              ","9/28/2009",-96.0013847,36.3684245,"skiatook, ok, usa"
"OSAGE"," SPERRY"," 114 BIGHORN N ST 9                 ","2/6/2001",-95.991386,36.2973134,"sperry, ok 74073, usa"
"OSAGE"," SPERRY"," 4 J-VINE RD                       ","6/29/2001",-95.991386,36.2973134,"sperry, ok 74073, usa"
"OSAGE"," SPERRY"," 4607 MUNSON W RD                   ","1/8/2003",-95.991386,36.2973134,"sperry, ok 74073, usa"
"OSAGE"," SPERRY"," 5561 NORTH JAVINE HILL ROAD        ","3/21/2003",-95.991386,36.2973134,"sperry, ok 74073, usa"
"OSAGE"," SPERRY"," 704 SOUTH PERSHING STREET          ","3/24/2003",-95.991386,36.2973134,"sperry, ok 74073, usa"
"OSAGE"," SPERRY"," 4217 WEST PERRIER STREET           ","5/31/2003",-95.991386,36.2973134,"sperry, ok 74073, usa"
"OSAGE"," SPERRY"," 420 WEST 6TH STREET                ","7/10/2008",-95.991386,36.2973134,"sperry, ok 74073, usa"
"OSAGE"," TULSA"," 415 NORTH CHOCTAW STREET           ","5/15/2002",-95.9032287,36.2160694,"choctaw dr, tulsa, ok, usa"
"OSAGE"," TULSA"," 213 NORTH BUFFALO STREET           ","6/10/2002",-96.033846,36.370593,"213 n buffalo, skiatook, ok 74070, usa"
"OSAGE"," TULSA"," 415 NORTH CHOCTAW                   ","1/2/2003",-95.9032287,36.2160694,"choctaw dr, tulsa, ok, usa"
"OSAGE"," 9452"," 9452 OSAGE N DR                   ","2/26/2006",-97.5325023,35.61267,"9452 osage dr, edmond, ok 73013, usa"
"OTTAWA"," AFTON"," 4110 WEST 53RD N AVENUE            ","5/25/2001",-94.9630171,36.693687,"afton, ok 74331, usa"
"OTTAWA"," AFTON"," 1403 UNION N AVE                  ","6/24/2010",-94.9630171,36.693687,"afton, ok 74331, usa"
"OTTAWA"," COMMERCE"," 3536 35TH N ST                     ","5/4/2001",-94.8730095,36.9334023,"commerce, ok 74339, usa"
"OTTAWA"," COMMERCE"," 6002 58TH NW ST                   ","5/27/2002",-94.8730095,36.9334023,"commerce, ok 74339, usa"
"OTTAWA"," FAIRLAND"," 3536 35TH W N AVE                 ","3/30/2001",-94.8474567,36.7511833,"fairland, ok 74343, usa"
"OTTAWA"," FAIRLAND"," 3034 WEST 43RD ST N STREET         ","12/29/2002",-94.8474567,36.7511833,"fairland, ok 74343, usa"
"OTTAWA"," FAIRLAND"," 4744 NORTH 53RD W STREET            ","1/4/2003",-94.8474567,36.7511833,"fairland, ok 74343, usa"
"OTTAWA"," FAIRLAND"," 3808 WEST 43RD ST. NORTH            ","7/2/2008",-94.8474567,36.7511833,"fairland, ok 74343, usa"
"OTTAWA"," MIAMI"," 106 ROSS S                        ","10/5/2001",-94.96698,36.69126,"106 s ross ave, afton, ok 74331, usa"
"OTTAWA"," MIAMI"," 314 DOWNING S                     ","5/29/2003",-94.965164,36.686599,"314 s downing ave, afton, ok 74331, usa"
"OTTAWA"," MIAMI"," 106 NORTH 1ST                      ","9/15/2003",-94.8788663,36.8762424,"106 1st ave nw, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 310 MAIN N                        ","9/23/2003",-94.8772362,36.8794241,"310 n main st, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 116 QUINCY N ST                   ","1/26/2004",-94.874988,36.934136,"116 n quincy st, commerce, ok 74339, usa"
"OTTAWA"," MIAMI"," 193 EAST 61201 ROAD                 ","8/6/2006",-95.9573587,35.6243929,"193 n miami ave, okmulgee, ok 74447, usa"
"OTTAWA"," MIAMI"," 2230 WILLOW LN                    ","12/7/2006",-94.85848,36.901656,"2230 willow ln, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 505 ROCKDALE AVE                   ","2/5/2008",-94.864094,36.881778,"505 rockdale blvd, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 225 8TH SE AVE                    ","12/5/2008",-94.874441,36.864672,"225 8th ave se, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 11619 LAKE S DR                   ","10/5/2010",-94.8211552,36.8474964,"11619 s lake dr, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 114 1/2 F NW ST                   ","1/18/2011",-94.883739,36.876646,"114 f st nw, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 412 NORTHWEST J STREET             ","3/21/2011",-94.888115,36.880508,"412 j st nw, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 1400 NORTHEAST 16TH AVENUE         ","8/10/2011",-94.8619012,36.8927372,"1400 16th ave ne, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 520 NORTHEAST F STREET             ","7/12/2012",-94.8709184,36.8822261,"520 f st ne, miami, ok 74354, usa"
"OTTAWA"," MIAMI"," 215 SOUTHEAST F ST SE STREET       ","12/13/2013",-94.8712309,36.871981,"215 f st se, miami, ok 74354, usa"
"OTTAWA"," NORTH"," NORTH MIAMI          623 NEBRASKA STREET                ","10/10/2012",-94.8820001,36.9199322,"623 nebraska st, miami, ok 74354, usa"
"OTTAWA"," PICHER"," 306 NORTHEAST 11TH PLACE           ","1/16/2001",-94.822652,36.973339,"306 e 11th st, picher, ok 74360, usa"
"OTTAWA"," PICHER"," 307 NORTHWEST L STREET             ","9/18/2001",-94.8341184,36.9833198,"307 s picher st, picher, ok 74360, usa"
"OTTAWA"," PICHER"," 57765 EAST 40TH ROAD               ","12/6/2001",-94.8467552,36.9580771,"57765 e 40 rd, miami, ok 74354, usa"
"OTTAWA"," PICHER"," 2040 NORTHEAST A STREET            ","10/17/2002",-94.8444785,36.9870694,"2040 w a st, picher, ok 74360, usa"
"OTTAWA"," QUAPAW"," 207 SOUTHEAST M STREET 1           ","12/5/2001",-94.7938112,36.9580655,"207 w 1st st, quapaw, ok 74363, usa"
"OTTAWA"," QUAPAW"," 21 NORTHEAST H                     ","11/12/2002",-94.6733742,36.9155261,"21 quapaw, peoria, ok 74363, usa"
"OTTAWA"," QUAPAW"," 200 CHESTNUT STREET                 ","2/1/2012",-94.7934594,36.9562748,"200 n chestnut st, quapaw, ok 74363, usa"
"OTTAWA"," WYANDOTTE"," 2013 SOUTHWEST P                   ","1/19/2000",-97.4285714,35.247763,"2013 wyandotte way, norman, ok 73071, usa"
"OTTAWA"," WYANDOTTE"," 315 NORTHWEST S STREET             ","2/16/2001",-95.970428,36.749141,"315 s wyandotte ave, bartlesville, ok 74003, usa"
"OTTAWA"," WYANDOTTE"," 321 NORTHWEST PARK AVENUE           ","4/4/2001",-95.9303706,36.5324416,"321 wyandotte ave, ramona, ok 74061, usa"
"OTTAWA"," WYANDOTTE"," 118 SOUTHEAST C STREET             ","11/5/2004",-95.1722599,36.2010291,"118 wyandotte st, locust grove, ok 74352, usa"
"OTTAWA"," WYANDOTTE"," 321 PICHER ST                      ","2/7/2011",-94.7252284,36.7934028,"wyandotte, ok 74370, usa"
"OTTAWA"," WYANDOTTE"," 68800 EAST 134TH ROAD              ","10/8/2012",-94.6458914,36.8219476,"68800 e 134 rd, wyandotte, ok 74370, usa"
"PAWNEE"," CLEVELAND"," 68651 EAST COUNTRY ROAD 175        ","3/27/2003",-97.1396601,35.3794243,"175 country creek dr, mcloud, ok 74851, usa"
"PAWNEE"," TERLTON"," 110 SLOAN S ST                     ","9/7/2001",-96.4902982,36.1881257,"terlton, ok 74081, usa"
"PAYNE"," CUSHING"," 305 WEST DELAWARE STREET 8          ","3/9/2001",-96.76697,35.9850639,"cushing, ok 74023, usa"
"PAYNE"," CUSHING"," 99 CLUB RD                       ","12/7/2001",-96.76697,35.9850639,"cushing, ok 74023, usa"
"PAYNE"," CUSHING"," 225 DIVINE E ST                   ","11/29/2003",-96.76697,35.9850639,"cushing, ok 74023, usa"
"PAYNE"," CUSHING"," 43101 EAST 43RD ROAD               ","12/6/2003",-96.76697,35.9850639,"cushing, ok 74023, usa"
"PAYNE"," CUSHING"," 314 LUELLA N ST                   ","9/26/2011",-96.781723,35.9828455,"314 n luella ave, cushing, ok 74023, usa"
"PAYNE"," CUSHING"," 925 EAST 2ND STREET                ","2/23/2012",-96.7595996,35.977785,"925 e 2nd st, cushing, ok 74023, usa"
"PAYNE"," CUSHING"," 1108 EAST E GREENLEE ST            ","12/4/2013",-96.7560743,35.9873146,"1108 e greenlee st, cushing, ok 74023, usa"
"PAYNE"," DRUMRIGHT"," 1040 BRETHREN S RD                 ","9/4/2001",-96.6011294,35.9884013,"drumright, ok 74030, usa"
"PAYNE"," DRUMRIGHT"," 3745 LINWOOD N RD                 ","1/27/2003",-96.6011294,35.9884013,"drumright, ok 74030, usa"
"PAYNE"," GLENCOE"," 700 SOUTH CLEVELAND AVENUE         ","1/14/2011",-81.573953,41.576679,"glencoe ave, cleveland, oh 44110, usa"
"PAYNE"," ORLANDO"," 1209 GREEN LEE                     ","7/31/2001",-97.378098,36.1489309,"orlando, ok 73073, usa"
"PAYNE"," PERKINS"," 1227 EAST GREENLEE STREET          ","3/17/2003",-97.0336417,35.9739448,"perkins, ok 74059, usa"
"PAYNE"," PERKINS"," 1200 EAST PECAN #16                ","11/21/2003",-98.2055275,26.2149794,"1200 e pecan blvd, mcallen, tx 78501, usa"
"PAYNE"," PERKINS"," 3923 NORTH LINWOOD                 ","5/25/2009",-97.0336417,35.9739448,"perkins, ok 74059, usa"
"PAYNE"," PERKINS"," 509 EAST WALNUT                    ","8/25/2009",-96.9829481,36.0402711,"walnut creek dr, stillwater, ok 74074, usa"
"PAYNE"," PERKINS"," 6619 WEST MAIN STREET              ","8/13/2010",-97.0337142,35.9788502,"n main st, perkins, ok 74059, usa"
"PAYNE"," PERKINS"," EAST MOSES STREET             ","9/7/2010",-97.0336417,35.9739448,"perkins, ok 74059, usa"
"PAYNE"," PERKINS"," 1307 MAIN N ST                     ","9/7/2010",-97.0337324,35.9810758,"1307 n main st, perkins, ok 74059, usa"
"PAYNE"," STILLWATER"," 111 SOUTH ROSE AVENUE              ","2/12/2000",-96.926053,36.1240297,"111 n rose rd, stillwater, ok 74075, usa"
"PAYNE"," STILLWATER"," 5606 104TH E ST                   ","2/29/2000",-96.982957,36.002862,"5606 e 104th st, perkins, ok 74059, usa"
"PAYNE"," STILLWATER"," 7514 104TH E AVE                   ","3/6/2000",-96.955822,36.0011579,"7514 e 104th st, perkins, ok 74059, usa"
"PAYNE"," STILLWATER"," 3405 SOUTH BRUSH CREEK             ","10/25/2000",-97.015427,36.1561416,"3405 n brush creek rd, stillwater, ok 74075, usa"
"PAYNE"," STILLWATER"," 423 NORTHWEST 3RD STREET 5         ","12/23/2000",-97.0543965,36.1189577,"423 e 3rd ave, stillwater, ok 74074, usa"
"PAYNE"," STILLWATER"," 710 EAST 104TH STREET              ","1/15/2001",-97.0499937,35.9999901,"710 e 104th st, perkins, ok 74059, usa"
"PAYNE"," STILLWATER"," 204 NORTHEAST 5TH                  ","1/16/2001",-97.0601814,36.1167477,"204 w 5th ave, stillwater, ok 74074, usa"
"PAYNE"," STILLWATER"," 918 WEST FREEMAN #19               ","1/24/2001",-93.5794885,36.3707217,"918 w freeman ave, berryville, ar 72616, usa"
"PAYNE"," STILLWATER"," 401 SOUTH MORTON STREET            ","1/27/2001",-96.906068,36.015752,"401 morton ave, ripley, ok 74062, usa"
"PAYNE"," STILLWATER"," 6909 RANGE S RD                   ","1/31/2001",-97.1382891,36.0406372,"6909 range rd, stillwater, ok 74074, usa"
"PAYNE"," STILLWATER"," 500 MCDONALD N ST 90-3            ","3/20/2001",-97.0805997,36.1302547,"500 n mcdonald st, stillwater, ok 74078, usa"
"PAYNE"," STILLWATER"," 8203 44TH E ST                      ","3/23/2001",-96.9948588,36.0726351,"8203 e 44th st, stillwater, ok 74075, usa"
"PAYNE"," STILLWATER"," 810 JARDOT S                        ","6/1/2001",-97.0355469,36.112539,"810 s jardot rd, stillwater, ok 74074, usa"
"PAYNE"," STILLWATER"," 4514 FURMAN DR                      ","3/15/2004",-97.1221775,36.1731231,"4514 furman dr, stillwater, ok 74075, usa"
"PAYNE"," STILLWATER"," 1718 YOST RD                        ","2/9/2007",-97.0802,36.2027737,"1718 yost rd, stillwater, ok 74075, usa"
"PAYNE"," STILLWATER"," 904 JAMES S CT                      ","7/22/2009",-97.0801168,36.1454805,"904 w james pl, stillwater, ok 74075, usa"
"PAYNE"," STILLWATER"," 1018 KNOBLOCK ST                   ","10/11/2009",-97.0654448,36.1102959,"1018 s knoblock st, stillwater, ok 74074, usa"
"PAYNE"," STILLWATER"," 3019 LAKEVIEW ST                   ","11/16/2009",-97.0195865,36.1451624,"3019 e lakeview rd, stillwater, ok 74075, usa"
"PAYNE"," STILLWATER"," 225 1/2 HUSBAND N 2                 ","7/2/2010",-97.0603618,36.1245142,"225 n husband st, stillwater, ok 74075, usa"
"PAYNE"," STILLWATER"," 1315 FERN S                         ","12/9/2010",-97.052829,36.107386,"1315 s fern st, stillwater, ok 74074, usa"
"PAYNE"," STILLWATER"," 8 COUNTRY LN                        ","1/14/2011",-97.0337774,36.1649644,"country ln, stillwater, ok 74075, usa"
"PAYNE"," STILLWATER"," 3102 SOUTH MAIN STREET F107          ","2/19/2012",-97.059597,36.0876919,"3102 s main st, stillwater, ok 74074, usa"
"PAYNE"," STILLWATER"," 1112 SOUTH ADAMS STREET              ","8/9/2012",-97.072748,36.109257,"1112 s adams st, stillwater, ok 74074, usa"
"PAYNE"," YALE"," 2813 WEST LISA CIRCLE                ","7/1/2010",-96.6991933,36.1142305,"yale, ok 74085, usa"
"PAYNE"," YALE"," 201 EAST 32RD                        ","8/18/2010",-96.7719049,36.086971,"e0640 rd, yale, ok 74085, usa"
"PAYNE"," YALE"," 208 NORTH HUSBAND STREET             ","8/18/2010",-96.6991933,36.1142305,"yale, ok 74085, usa"
"PITTSBURG"," ARPELEAR"," 922 EAST WILL ROGERS STREET          ","1/28/2003",-97.092877,35.0077519,"oklahoma, usa"
"PITTSBURG"," ASHLAND"," 101 EAST 80TH STREET                 ","8/15/2003",-96.0697207,34.7678718,"ashland, ok 74570, usa"
"PITTSBURG"," CANADIAN"," 8422 EAST 67TH STREET                ","8/11/2010",-97.7874851,35.3979159,"8422 sw 67th st, mustang, ok 73064, usa"
"PITTSBURG"," HAILEYVILLE"," 2221 EAST LYDIA LANE                 ","8/2/2008",-95.5822044,34.8545426,"haileyville, ok, usa"
"PITTSBURG"," HARTSHORNE"," 8484 EAST VALLEY SPRINGS ROAD        ","1/26/2001",-95.5574811,34.8450984,"hartshorne, ok 74547, usa"
"PITTSBURG"," HARTSHORNE"," 801 SOUTH GREYSTONE STREET           ","3/1/2001",-95.5574811,34.8450984,"hartshorne, ok 74547, usa"
"PITTSBURG"," HARTSHORNE"," 420 E BEAUMONT AVE 2                 ","10/3/2003",-95.5574811,34.8450984,"hartshorne, ok 74547, usa"
"PITTSBURG"," KIOWA"," 420 EAST BEAUMONT STREET 5           ","1/14/2010",-95.8991586,34.7206515,"kiowa, ok 74553, usa"
"PITTSBURG"," KIOWA"," 208 E ROOSEVELT STREET BOX 1         ","3/13/2015",-95.8991586,34.7206515,"kiowa, ok 74553, usa"
"PITTSBURG"," KREBS"," 420 EAST BEAUMONT STREET 7           ","2/2/2009",-95.7158221,34.9278748,"krebs, ok 74501, usa"
